f0_mean,f1_mean,f2_mean,mfc0_mean,mfc1_mean,mfc2_mean,mfc3_mean,mfc4_mean,mfc5_mean,mfc6_mean,mfc7_mean,mfc8_mean,mfc9_mean,mfc10_mean,mfc11_mean,f0_std,f1_std,f2_std,mfc0_std,mfc1_std,mfc2_std,mfc3_std,mfc4_std,mfc5_std,mfc6_std,mfc7_std,mfc8_std,mfc9_std,mfc10_std,mfc11_std,f0_max,f1_max,f2_max,mfc0_max,mfc1_max,mfc2_max,mfc3_max,mfc4_max,mfc5_max,mfc6_max,mfc7_max,mfc8_max,mfc9_max,mfc10_max,mfc11_max,f0_median,f1_median,f2_median,mfc0_median,mfc1_median,mfc2_median,mfc3_median,mfc4_median,mfc5_median,mfc6_median,mfc7_median,mfc8_median,mfc9_median,mfc10_median,mfc11_median,f0_min,f1_min,f2_min,mfc0_min,mfc1_min,mfc2_min,mfc3_min,mfc4_min,mfc5_min,mfc6_min,mfc7_min,mfc8_min,mfc9_min,mfc10_min,mfc11_min,class
306.18972475177304,920.4631493191495,1694.7611482978716,510.3888995390072,-272.58280010567364,-111.7571393113475,-30.3362999766799,-151.09633265460985,-18.88228594982269,4.851812984070923,-76.12897499290783,-17.244639141588657,22.243022055659576,-43.57494047730498,-52.72375824259576,55.681702286268916,148.9266157450655,340.460198085934,45.01862430456557,51.677129152575574,31.361818462043605,29.120467951164297,28.572837796654035,21.66588411117125,29.54881680590886,20.6406962295019,25.00214432204374,27.647505950080166,26.155665947252245,25.83020181655487,374.041699,1159.06474,2343.03502,591.920531,-94.8517649,-59.08353680000001,26.631572,-73.92546180000002,38.3752235,86.7465809,-37.1350169,30.5030429,72.5170056,8.530757300000001,6.62220285,322.173091,953.335814,1574.75192,516.6595530000002,-264.954826,-105.772523,-29.0049443,-157.365818,-19.6112302,6.58295606,-73.3768584,-15.2338055,24.858563600000004,-39.9789514,-51.0069567,176.623302,247.181901,1016.42627,314.456423,-382.96682,-190.650993,-93.59076,-199.443369,-71.5900787,-76.5742361,-151.041704,-85.87902120000003,-37.65860770000001,-107.340141,-115.280041,neutral
253.74877610344836,949.1611060344835,1764.6441430344828,474.43485213103463,-244.44834457862078,-104.6180225849655,-36.567579329765515,-148.81108186689656,15.288242099710345,29.709452035434495,-97.33582417206902,-35.80981644262758,11.018792130517241,-52.44024292862066,-29.14170401791723,66.82409018510711,170.46729651931778,275.64120958908063,40.92215993462713,90.43566877278344,38.413971942327976,58.798950548836956,39.38891284859093,37.53739078521317,49.55691397186445,47.16824678746835,26.524791029826535,26.97769566945644,31.30910933591753,27.197599985067633,490.359983,1199.88321,2231.41072,561.642014,-60.26201130000001,1.86479458,92.5494547,-43.6709289,113.275593,113.92097,-2.45458035,25.6527706,85.09763459999998,9.80099648,39.3178226,229.983617,995.227417,1739.6101,477.055427,-226.61979700000003,-107.142424,-37.9275143,-151.438527,13.521084900000002,23.713771,-102.972315,-34.642167,11.0262254,-48.8573059,-32.6602581,138.03366200000002,535.177941,1362.30775,291.9642350000001,-435.624754,-191.901648,-189.002892,-234.699587,-74.88682940000002,-92.7972274,-195.936043,-86.78619690000002,-57.6565756,-120.980793,-76.9519554,neutral
368.2437827172414,939.2254144137931,1927.3586433034482,435.20580652413804,-375.71761488275854,-156.69508812896555,-36.818902813001515,-142.60058497999998,-17.07555713779518,-30.50606180450276,-136.7550297317241,-40.00098060001378,19.263073919813795,-58.02899909227587,-36.314589035013775,13.783077361913064,193.1909843491591,197.1733054971423,37.14084984766569,71.38846876709647,41.36863899874142,39.986565629573626,31.75107212899521,30.607472952328205,19.0801592227497,29.6386116075955,38.30475093453368,38.54180338253322,23.92717453564421,24.520068938502323,387.062972,1199.85155,2367.27818,483.644111,-100.430441,-83.10265270000002,45.8909116,-64.71277710000001,47.28465960000001,6.251302,-65.558162,43.4443002,108.310452,-5.29204088,21.4475619,369.87041,1019.29661,1912.79957,444.7015980000001,-398.627122,-151.24756000000005,-39.62773170000001,-143.387287,-12.3185397,-27.045673600000004,-137.323391,-42.285688,21.4390139,-55.3090981,-38.8668936,337.927163,315.106933,941.495389,293.432242,-458.270612,-258.863822,-125.7725,-209.670846,-100.730374,-88.2491611,-197.477049,-139.471853,-85.70436409999998,-110.829647,-84.8126287,neutral
77.61813903034484,1172.1924204620702,1777.9470753103442,427.4109129172415,-230.69297514000004,-70.20829005254483,-10.187105441882753,-64.93600780937933,17.781921489965512,71.12163534910344,-88.99156550689653,-69.49411528202756,42.90717500689656,-33.07911535836553,-25.345148397000003,135.2869822410671,178.80630778112265,256.6200103204135,56.51184824905239,45.730373036960465,51.35578248102508,37.913279798046396,22.150236788426664,34.58222424550155,33.0536785777128,16.22350189393047,44.44292004454901,19.02311690095502,18.494512080185107,25.340068544507673,596.119508,1270.95978,2372.0036,499.001202,-44.8943844,67.3722259,79.0739192,2.51980179,73.28571640000001,143.84001999999995,-48.3547005,21.709473100000004,85.14389770000002,15.5089063,29.6484033,0.0,1270.95978,1758.8682399999998,453.145703,-245.082778,-76.86248020000002,-23.677101500000006,-66.88821510000001,21.9188448,72.4189507,-89.8863973,-76.78272559999998,44.8851718,-35.0211287,-21.9538614,0.0,432.497913,1209.1771199999996,269.988761,-312.750422,-182.365304,-62.5021309,-128.84416299999998,-65.36256,1.25567928,-127.502435,-160.699385,-1.38334386,-75.74938590000002,-81.1737046,neutral
292.75257905517304,619.1362440827589,1915.5871216413802,418.35406839310355,-173.17101511034483,13.692677468475862,32.21844397262069,-83.64072862413798,-38.10956129668963,-19.24147826491035,-113.08439686206899,-35.39444121461377,-12.61804715082413,-13.792986325620687,3.7549845176620678,39.63780826374192,201.42817832900025,193.1712494162893,80.41388129091199,51.75382099059594,42.712781448392825,26.707314847734764,29.031605325388096,62.39612170235743,28.34924180831126,37.05867182309944,44.6109656772206,26.70532402539631,18.896178149413995,34.281458750797135,370.286524,1180.30817,2347.45445,533.803001,-59.5909254,125.645942,84.6991429,-3.7182881,71.0490882,33.8929573,-38.3027054,62.94372729999999,52.4244082,26.8593605,60.32215179999999,265.382275,566.954972,1895.98535,445.606537,-173.132715,3.10840943,36.5040928,-83.78491700000002,-39.0473455,-18.496573100000006,-115.74256,-37.6432039,-8.50283162,-13.6688985,13.741397699999998,233.052609,351.980227,932.272398,204.796851,-293.661773,-91.1569337,-60.6048819,-152.979535,-147.229897,-99.4361882,-186.386546,-134.002017,-71.9923527,-62.4440134,-110.848568,neutral
192.62905686206904,988.2237017310351,1815.4478867379319,460.31996477241387,-194.27467180689652,-37.670047591289645,-58.65311688489652,-92.94214335034484,39.784877532137926,31.06390669543587,-78.26848921517238,14.46892590401379,15.15385173594041,-38.44220241248275,8.909606507096555,82.00040780512833,112.42177758524944,194.19062850001103,22.219754183716084,35.50980300265062,27.869164538025323,37.40112829385251,26.050877522097426,41.079748095500676,21.96229540187469,21.161798494682127,20.730151493287387,27.36948257667027,22.25079725804465,32.25612691197796,331.316813,1182.12363,2269.39652,513.069404,-118.627257,28.9667029,51.58982320000001,-44.341283,108.675903,87.6638185,-36.38134229999999,65.7063588,71.16646690000002,4.67397783,68.88105870000001,136.616815,991.148988,1781.54997,460.00162400000005,-192.768881,-38.55916129999999,-62.9033777,-89.7032229,46.7697626,30.844005100000004,-76.56150059999999,12.8295393,15.6852989,-33.1160836,16.0457397,132.722075,597.6081429999998,984.458887,416.955155,-272.98303,-94.6387388,-138.36909,-163.7208,-54.0699262,-27.069382,-135.862126,-36.9913864,-63.1083706,-87.5279962,-67.1540412,neutral
163.52497105035968,996.6389862374103,1840.225879079137,436.99753659712223,-233.26957487697837,-77.47086051107917,6.881363443597123,-118.4099448971223,7.436902821798571,26.391024335575523,-70.74258603172656,-5.250112347130937,22.416211785985602,-43.57646420244604,-19.267442834820145,166.05901536807312,123.31905115454009,285.5273447142746,104.85665421135558,111.50637614003436,61.17418729995574,39.66993066394242,51.84976443746129,38.06043752184043,22.442517432955018,31.292951051182435,24.017740192596566,28.646181969380347,28.45936896375043,28.227203729615532,370.284708,1193.53581,2474.61484,574.674887,-41.8649369,48.880948,72.5034505,-18.0032351,73.1011645,90.3918638,-9.70302961,60.30655820000001,97.9577509,18.362535,61.03492410000001,0.0,1036.08986,1810.21166,481.940424,-228.47942200000003,-70.1062043,7.62162628,-119.007123,8.98990731,24.07958,-62.50071310000001,-5.27000949,19.8512447,-39.6768336,-15.181124800000005,0.0,597.4665570000002,974.447092,213.17836,-440.480555,-242.190278,-80.9975358,-219.240629,-94.1196078,-21.3483551,-145.425747,-64.8731933,-37.0647146,-106.446146,-90.1762304,neutral
571.8776255379305,1059.3570645793095,2082.489038682758,297.7619716275862,-326.14940936137947,-93.10800245082758,24.441752300124136,-70.83399551682757,-0.7303910836965498,48.667803124858615,-48.64841097595172,20.297146994551742,50.724694476333106,-76.50385113303447,-51.38391598248274,83.31031423565433,133.90684562002863,233.9381907881904,49.660475117205216,79.10743131326944,41.12574620846563,29.543535627793194,39.63528251173263,29.27712445105019,34.460206964652045,40.80390271369433,37.58379416321133,37.50091963345023,60.263424158125034,40.18933600270042,794.233303,1199.75201,2452.63953,451.831427,-95.8544124,15.2113115,80.3973651,0.29282824,72.891806,129.38978600000002,39.0473174,96.4175214,141.23611699999995,76.0427838,55.4670884,569.271701,1134.03251,2122.42482,286.431608,-338.2056120000001,-97.8602578,31.735475800000003,-64.8051337,1.29620234,45.198342,-47.8156692,27.1225594,49.2031355,-78.5293047,-53.0437068,364.264115,603.8615110000002,917.894549,201.401147,-479.58615,-208.004845,-95.6107169,-166.019403,-87.84282759999998,-30.6791968,-140.45033600000002,-94.6082359,-31.7029343,-178.405183,-126.700389,neutral
285.4295947172413,1044.4807356896545,1938.2488984137933,460.6147613034485,-309.74566589310353,-125.00161346141108,9.519977644317246,-123.93337825034482,-11.214345356537931,18.184934765522076,-100.30315309862065,-51.086816357222745,11.071274204462206,-54.63712886662069,-49.13748690491037,45.827256666725134,181.91171498914892,275.6726928603539,53.68694303170408,90.00393255429441,53.08850657046885,26.80496864477317,31.972846467841002,22.558960189379782,22.676095517053675,21.21051536633654,34.87172401883572,28.613684652484206,23.657094501907903,23.226026042046644,399.889917,1197.87895,2408.55455,566.360669,-85.49098409999998,28.1320615,87.71997209999998,-53.0624677,42.9490338,74.9073538,-53.8679809,9.40977587,84.6840565,9.60955893,14.128304,276.391654,1138.59657,1950.94522,471.544048,-339.441145,-131.1411,10.161933,-122.649021,-9.85498586,18.2405229,-100.876028,-46.4048277,10.6078381,-54.76953440000001,-52.2076025,170.378504,400.802694,1178.33651,276.137689,-433.223701,-244.160753,-57.5279639,-198.310918,-70.5056578,-33.2444469,-145.891316,-127.43218600000002,-46.7857784,-113.098075,-92.6060663,neutral
261.0093749172415,637.6296150551722,1799.4870795172415,478.7587358275864,-200.85592253103445,-67.5417510051035,-11.595452241213797,-114.88732378689659,-78.46060325224136,16.015730030028266,-83.89901481931028,-74.63231566979309,21.042045258775865,17.994646568372424,31.87165744448276,94.79729093741662,71.80692775544368,113.93728726607374,26.76802369713017,27.66640222199973,24.10112941440652,24.050302852698874,17.329418072176097,25.70149810947041,18.264320608141038,20.823370618148925,25.513102483649853,17.697237420471193,17.099971693296464,33.28981250311479,631.855942,813.60382,2051.06545,550.412332,-146.09378,-2.52754591,41.46244,-59.2331299,0.426424825,64.0249306,-26.2083487,-4.40367952,56.4578451,60.84533689999999,102.869549,242.146859,627.8410309999998,1794.8792399999998,479.980534,-199.161619,-64.513329,-13.8679578,-114.871979,-79.3658365,17.084669100000006,-85.0645395,-75.9075095,21.2389364,17.630871600000006,40.8133278,144.957945,527.1,1185.01996,394.9604,-279.44221600000003,-116.171319,-80.86099540000002,-154.87016599999995,-143.36086799999995,-33.0566804,-131.28328,-138.705916,-39.8322617,-15.485699800000004,-41.5319768,neutral
305.608431480916,1123.8741822671752,1815.2532443511457,477.78674863358776,-327.90500345038157,-135.5412652330534,19.342606404259552,-118.01332684351145,-14.645197303251905,36.33916817143512,-73.52753945290077,-30.215281838264126,24.49759938789161,-63.25220995297711,-47.6288105559542,39.19978242520807,76.62698021798288,279.9563414008836,64.74749688625208,75.18098359751095,53.904810440020164,34.248371243606314,25.938834093365127,31.67194948612871,22.35919362802699,23.93395555374616,24.888678924836714,29.881286204547745,26.980200417340907,31.322418701398238,368.794082,1198.14519,2477.14164,573.5577519999998,-110.102705,-5.62309938,85.3156689,-57.4563048,47.901399100000006,92.7686986,-6.03785513,28.3132174,93.4338639,14.4870938,22.7561198,295.072632,1178.45121,1790.4506600000002,487.416989,-347.409663,-139.762158,20.1960167,-120.248431,-10.896898,39.3020002,-72.5366362,-32.5203396,27.5004267,-61.2417965,-49.6130001,150.388265,876.316709,1154.68586,279.515692,-449.99888,-226.82735,-58.7981419,-179.949015,-90.5913371,-20.9891268,-130.039737,-84.8859258,-57.6585231,-127.207761,-109.597387,neutral
330.84708085517235,1222.6933360896533,1973.4792364827595,460.1564304620689,-383.4417982413793,-123.42490308551724,44.10144284710345,-128.61319915586205,-5.491150265496548,50.68578573413795,-78.88857695724138,-37.386528246721376,10.059025738579313,-74.26005534296547,-52.77055856127586,27.89186934527997,63.57812795452605,316.04662093456517,37.09436629238046,45.38382152115854,29.489786646561168,30.2225362692825,23.868913468554044,34.09149053532343,20.260404694041007,22.019062905894693,27.176736427003615,25.559748617038828,18.229435213867557,37.80947859075611,384.144196,1255.14622,2481.63053,580.690229,-279.451655,-60.24209789999999,114.746702,-63.4446752,79.8789932,96.6523431,-33.2263916,32.5136653,65.5461344,-9.20416403,21.9764084,331.526688,1255.14622,2025.56599,459.500168,-399.943688,-125.605817,40.246061,-132.02648200000002,-1.67770811,52.14013970000001,-78.5238328,-34.458287899999995,12.997716,-73.28998309999999,-42.38119860000001,282.333495,816.367879,1171.3677,378.27605,-471.654596,-197.212072,-22.1358585,-166.884007,-83.1191007,1.8397994,-129.33069799999998,-118.301301,-60.5033385,-110.938155,-136.635909,neutral
325.2292778394159,1105.9414775547452,1955.6764547445248,477.31355759854017,-325.53065707956193,-109.30916489051097,36.353241973788336,-133.44168018613135,-8.216710214021898,53.13954462481751,-70.96005954963498,-19.593967091912404,33.1590587649635,-67.55306618102192,-58.22741961351823,43.228189142136294,63.32624060217451,308.83023269018844,38.75143137537002,63.25324970181645,29.73795821295661,29.118804296693487,34.1838619245638,30.81316567484924,16.45676343095751,26.392169262578882,33.45011915824822,22.490347167782655,27.8106079583684,22.69638621300602,391.210956,1199.42288,2473.91358,557.704292,-98.5007009,-28.3753156,95.5277142,-61.78921460000001,72.40650600000002,95.6907156,-14.7206147,60.6709688,82.675528,-10.2368488,-0.944574862,328.793003,1128.5176800000004,1986.5971,477.77163,-338.399909,-111.86691,35.15306870000001,-127.045988,-7.29091635,51.64031660000001,-64.97363829999999,-21.2715555,36.4469333,-66.0047833,-56.3459291,235.341781,869.828064,1188.40932,297.708542,-433.146267,-167.882983,-34.6696143,-206.503403,-79.73063979999998,14.8515242,-141.61226000000005,-94.6508705,-24.3041598,-134.607191,-107.991425,neutral
