f0_mean,f1_mean,f2_mean,mfc0_mean,mfc1_mean,mfc2_mean,mfc3_mean,mfc4_mean,mfc5_mean,mfc6_mean,mfc7_mean,mfc8_mean,mfc9_mean,mfc10_mean,mfc11_mean,f0_std,f1_std,f2_std,mfc0_std,mfc1_std,mfc2_std,mfc3_std,mfc4_std,mfc5_std,mfc6_std,mfc7_std,mfc8_std,mfc9_std,mfc10_std,mfc11_std,f0_max,f1_max,f2_max,mfc0_max,mfc1_max,mfc2_max,mfc3_max,mfc4_max,mfc5_max,mfc6_max,mfc7_max,mfc8_max,mfc9_max,mfc10_max,mfc11_max,f0_median,f1_median,f2_median,mfc0_median,mfc1_median,mfc2_median,mfc3_median,mfc4_median,mfc5_median,mfc6_median,mfc7_median,mfc8_median,mfc9_median,mfc10_median,mfc11_median,f0_min,f1_min,f2_min,mfc0_min,mfc1_min,mfc2_min,mfc3_min,mfc4_min,mfc5_min,mfc6_min,mfc7_min,mfc8_min,mfc9_min,mfc10_min,mfc11_min,class
565.7681285655173,910.1873528,1780.4973766206897,394.68163344137923,-297.05185871034473,-114.92546735172407,-8.15698383384828,-156.3327339248275,-16.61169857308965,50.755963017448295,-39.46166506710348,8.435865936034483,42.25579980266552,21.16333407658137,56.471623901627574,98.1926762373855,142.80105584822763,229.33932750327838,56.320194773391954,57.60579624363992,22.57553512913647,44.50029002589395,38.89184259246523,32.647220494775084,26.611249586608203,40.273903315365274,38.62489272003632,24.81058740447107,33.389193351926274,37.393954319779674,798.542599,1164.6602,2498.6682100000007,503.460492,-128.066366,-59.5514359,83.86371559999998,-68.42586120000001,42.683139,106.12488,49.6886576,75.82204490000002,96.4384723,118.154768,146.48093,525.967763,957.223749,1760.29344,397.903317,-310.152151,-117.786347,-12.063744,-155.097924,-9.06861839,49.66687720000001,-46.529747,15.2512286,42.7332523,12.6311382,48.5908804,432.795976,265.957573,1323.29062,213.891116,-391.638472,-176.12858,-90.8593824,-244.345508,-134.628937,-16.038675,-121.655324,-102.256532,-11.962620800000002,-47.6973236,-15.1902693,cry
371.0779852000001,915.1785004827587,2037.2012364827583,422.6772627034481,-318.5970714206896,-82.07678385995864,16.580791616324127,-170.14980300344817,-39.991394327848276,20.196067366999998,-64.3682949827586,22.467893957641387,49.63921417422065,-60.953739134517235,-27.47014518013103,78.41083775354265,114.38991117021689,246.8367571640335,44.17639865833732,47.35240124731143,36.24504777434052,46.03220958652016,35.06437984569182,49.32722539679195,33.354467273393446,26.517872093156118,32.00643301934863,32.75360682951548,28.640941179590026,22.89474990171953,744.3384629999998,1183.69954,2498.81177,510.654046,-113.27398,34.051593200000006,131.690442,-59.74549029999999,46.7047504,102.294232,-12.2313328,88.1613154,113.741385,7.14753381,25.5477241,344.426281,953.264163,2056.36084,427.953132,-324.8941,-88.5570998,6.62414257,-171.722801,-26.705265,14.6269571,-61.3515716,28.7330353,54.6361524,-63.43325279999999,-29.5102664,290.44065,695.490083,1288.51019,299.559952,-414.271934,-149.340673,-70.9808612,-242.760617,-148.002454,-29.9710307,-141.988535,-51.07061229999999,-34.3198709,-115.181117,-85.7849777,cry
517.8570492689656,1027.346766489655,2083.453419931036,357.1677326,-379.6173781655172,-149.69564376068965,47.89316828681383,-76.80223652751722,-5.679264896193101,47.14202586393105,-41.15344552124137,-16.988349341902072,28.32913453906896,-15.865994653951732,-13.535410992413798,82.8585389998467,178.7542048763828,239.46928061492596,77.50969048526674,74.09232595995107,39.06852371739546,32.24459217127487,28.087762183320653,47.80537383230988,58.110593597031965,35.00214797078077,33.77883629296944,26.926761192600406,28.398410569518035,22.624561085615763,608.204683,1198.98928,2418.26633,506.473746,-103.936848,-63.6407298,116.552686,-5.17526299,79.0242995,140.713612,40.4783553,34.7732989,83.2627085,37.74435689999999,44.8957436,563.172797,1157.61017,2166.8776,332.219962,-405.401184,-150.332142,51.42459270000001,-74.056331,0.364541888,67.4873176,-42.0326898,-7.82556043,30.839363899999995,-19.3530866,-13.0702363,347.4748620000001,653.87145,1683.1084,244.664792,-491.853329,-221.29657000000003,-16.211594199999997,-173.148677,-106.41882,-68.0859578,-133.234133,-102.742644,-35.93487000000001,-73.3840359,-73.2228924,cry
363.8098366068972,874.2516284206899,1871.9103516551727,414.949026013793,-320.0374509227587,-69.51409007896552,-26.02219362862068,-121.28990612489649,24.428704232096546,-39.00245663595864,-74.23155318758617,41.08501281415171,11.527094232693795,-22.630760785793104,13.551844940468959,24.898530375734808,124.54671237643258,140.13437086817893,81.81025981372952,59.97734240469024,49.96662098241019,49.13303373206953,43.81905635891207,31.866609249406828,43.96017099540879,21.166706950972447,20.78368392678472,20.303529405327748,37.75097919323047,18.323243902277195,436.437988,1161.65711,2229.77811,515.055882,-74.5023628,24.0607486,75.6382288,-2.39653431,94.9601731,32.4312237,-30.1021105,89.68782370000002,66.6614515,43.7604206,57.0980924,353.3213810000001,885.4943300000001,1863.0922,447.035967,-319.433625,-62.8891441,-20.706092,-135.44438200000002,18.7960171,-30.9308864,-69.69815320000001,40.2544915,9.7200689,-11.6327729,15.139418300000004,283.366762,715.5431179999998,1563.85281,165.795603,-473.943942,-175.036364,-105.597552,-190.362347,-58.84875260000001,-121.083933,-132.030591,-7.31242394,-37.24070220000001,-123.150164,-34.738733,cry
467.6027237131784,1033.6836477131787,1885.308538527132,447.78694190697695,-368.37241437209303,-188.70361466279067,30.528538087511638,-99.36614661085268,-52.07386077292248,48.61838509301551,-32.58346381505427,-56.95160847155039,37.43285873923256,2.1303203141860436,-43.54397127198451,81.52816822253757,106.51016338649441,199.9375063176756,67.2689044335462,58.903961290184085,53.30203541937955,39.30461692090038,54.02088988078574,42.30063684875303,32.575268001585286,27.679485203760436,39.458232429227294,34.416668913018334,26.048220100439792,18.53335554426029,563.230212,1197.97871,2237.2279,578.0976440000002,-212.289092,-46.7084275,106.241166,36.1802602,24.813885600000006,129.679237,41.5189139,24.9966721,100.432696,59.7083519,0.966441174,478.108634,1057.22662,1912.09696,462.443167,-366.664653,-201.838308,36.051051,-94.495047,-59.9651848,45.8560545,-35.2317995,-66.65720379999999,43.0369791,4.02832444,-46.0379365,138.826155,573.323112,1275.77976,213.201571,-509.237164,-269.168784,-86.0025312,-218.043461,-134.628989,-26.5399557,-90.624393,-146.572699,-31.0483247,-57.5117844,-92.8239595,cry
199.98075287586207,924.3547659103448,1954.4999803448268,380.18264276551724,-287.50984207034475,-46.058473635662075,12.418163371552414,-149.1130428105518,-13.088908573434482,-0.21099683210620743,-73.85027516206895,26.99311774892071,35.103130769957254,-48.83806436914483,-6.125692756517241,216.47377368460104,86.42598468948533,256.11522516226813,115.55152113175944,117.72973254876494,50.53419114130906,31.10057954474455,63.43022125966077,38.53657932897301,19.906248684598275,30.637615825164197,28.701908143071098,23.401693717550014,30.301415679888244,23.489590466499525,497.313932,1187.94209,2471.86193,528.629511,-65.1859175,76.4063849,73.4427133,-7.96989763,66.685255,45.8980527,-18.4512692,103.114161,100.499022,23.7725081,46.5756664,0.0,930.170698,1965.3744,420.776768,-335.892083,-43.8847614,12.9262851,-170.86510800000005,-10.2078046,1.94503995,-75.5269933,24.5927006,31.6838173,-48.9819148,-2.08422736,0.0,670.8552549999998,1203.81106,127.894609,-444.975058,-181.425224,-91.3719225,-251.165343,-102.160902,-58.53901170000001,-155.833478,-34.3560281,-15.5447291,-116.51121299999998,-57.8457715,cry
459.4114090000001,1406.7258027372243,2121.9209598540156,340.65727389051085,-490.4148279197081,-71.70793040058392,95.07731503284668,-115.74715334671534,34.56212185389781,45.644222029635046,-90.11514158029193,-1.0332279932992696,-10.073363259197077,-75.96092754452557,48.524276250532886,57.49081676293402,104.93198429234984,174.66833431509227,52.60062349316791,40.81744650282233,28.706103346417166,22.85119248453585,20.424489004887963,20.86987504681336,20.20559828382663,18.207680459813307,28.22091029725667,22.798357976136995,17.944623374028467,22.03897870723025,493.83545,1433.76192,2496.34824,532.0980040000002,-329.665099,23.3041138,161.635967,-58.818677,75.9886736,93.3050151,-23.76551,68.04858840000001,50.7655515,-30.4675877,93.1354465,476.044124,1433.76192,2132.04243,326.494821,-495.971592,-76.4362627,93.6664891,-116.72509,34.5012436,47.23858970000001,-90.411895,-1.23533843,-7.97925078,-76.2157113,50.1118597,233.57768,936.829217,1440.7816699999996,271.836234,-567.539033,-126.170983,37.5933723,-159.789187,-19.9369131,-13.2015184,-132.26793500000002,-83.6814054,-63.5464329,-120.732438,-5.68791396,cry
437.3697924963502,929.826785182482,1967.106988832117,366.12341612408756,-427.7918832846713,-66.54496145510952,-2.5133687070073014,-166.7580292408759,-0.31706092110948925,-17.76621385745985,-62.77199176656932,49.41819684747443,-11.842827596546725,-58.03350499035037,32.16137397526279,29.113480962747918,88.09337850291776,130.20144127593136,32.79901941553539,42.97851586195757,28.176967168783133,31.717387001413318,23.963341780628177,21.72596909174862,23.536465954809994,28.732236706575144,25.67323273335647,32.051594774888976,20.082464385370063,24.710626662427163,485.6859280000001,1197.8423699999996,2371.2393,438.839153,-276.456715,1.96427567,70.038347,-109.627532,40.8701263,29.7807041,9.88305161,124.061806,61.2506958,-0.5013504679999999,81.861586,435.110643,892.669348,1948.48685,362.548032,-435.87293,-69.0692292,-5.51450414,-169.321156,0.845196683,-18.4433189,-66.9995415,53.0035591,-14.292520199999998,-59.724003,33.3169326,387.886426,810.581673,1717.1832399999996,283.560096,-504.593722,-131.638619,-66.3897614,-211.796551,-63.050958400000006,-71.185436,-122.9087,-6.06185685,-77.0949196,-105.677793,-32.1999206,cry
190.92734130434783,1003.5893498782615,1926.4401825217394,331.79910260869576,-358.98970366086957,-1.1540186867130435,-11.135983900191304,-66.5169086709565,-24.87887612635653,4.544967119773915,-98.25361529826084,-39.81112539699999,27.702975498086943,-51.58128846478259,26.59100831072174,226.44156420015366,193.12509804415,205.9001335430421,39.12270604907272,64.09497345504145,33.35261997727695,47.0372622562903,32.76209974594956,25.792978605126695,27.3395378962541,24.998569079027014,21.612607051811366,20.22630006339156,23.204387236102075,23.534756126533143,654.7704669999998,1193.62143,2494.80393,441.6351,-247.330355,64.8516347,89.8527618,14.5861811,36.4118674,52.8490188,-46.9144931,9.9042516,89.62469159999998,4.76951004,82.5323885,0.0,1160.01677,1893.1083,332.322029,-354.170973,1.80660583,-17.3270016,-65.6575137,-25.4211063,8.287174799999999,-96.9657838,-40.465681,26.305503,-50.3902858,21.9667949,0.0,538.69228,1543.24028,215.234922,-513.088592,-75.3322886,-87.9440073,-149.206881,-91.8980073,-64.3516001,-157.092051,-88.4707992,-18.2881365,-99.1807876,-18.4338715,cry
371.30204588148155,1277.225989918518,1966.0313137037042,427.2118290592594,-390.28946942962955,-111.77657113185175,26.710192036385177,-129.1473172185185,23.865739157266674,35.754917451500006,-95.08110177185192,-4.112672197644442,12.805242461220962,-82.97938486074071,-17.021395857644443,66.35551934633612,96.6297513327884,279.8702987433175,40.6709711476572,59.48931069195157,34.36437204488279,29.970983331373557,31.130357148983656,24.788923673779834,20.373240858635715,26.039697446760755,23.638033822198572,25.919586870413287,22.89686782690468,21.07891591010733,669.1899480000002,1319.44214,2496.73382,516.643883,-227.121119,0.09277514,105.398966,-43.2052086,79.2296584,80.6246187,-19.8101125,43.881733200000006,89.9221077,-31.7646126,40.0237055,346.156917,1319.44214,1982.22512,425.247839,-407.206599,-116.569565,24.5320278,-126.883879,27.2637592,36.5690789,-96.8641129,-1.34258891,11.0125873,-81.4176999,-16.3479117,306.519354,924.737236,1193.81825,333.072643,-482.763255,-208.122633,-39.451477,-225.510259,-58.7031266,-22.4551236,-151.620738,-68.48920140000001,-61.2499375,-138.21336499999998,-65.0320033,cry
